ko_id,gene_name
K19028,pvt:110078619
K19028,sund:121921348
K19028,pbi:103058033
K19028,pmur:107286554
K19028,ctig:120318449
K19028,tsr:106552706
K19028,pgut:117675456
K19028,apri:131192110
K19028,ptex:113443245
K19028,nss:113417748
K19028,vko:123029950
K19028,pmua:114588163
K19028,praf:128405146
K19028,zvi:118097638
K19028,hcg:128343516
K19028,gja:107121343
K19028,stow:125429705
K19028,emc:129346143
K19028,xla:495408
K19028,xla:108704801
K19028,xtr:100488795
K19028,npr:108797525
K19028,rtem:120913131
K19028,bbuf:121009159
K19028,bgar:122946002
K19028,muo:115463491
K19028,gsh:117348807
K19028,dre:327453
K19028,dre:100330415
K19028,srx:107716165
K19028,srx:107736965
K19028,srx:107737504
K19028,sanh:107673088
K19028,sanh:107695839
K19028,sanh:107704228
K19028,sgh:107564646
K19028,sgh:107568480
K19028,sgh:107574688
K19028,ccar:109048055
K19028,ccar:109048057
K19028,caua:113065511
K19028,caua:113068694
K19028,caua:113070509
K19028,cgib:127939090
K19028,cgib:127944223
K19028,cgib:128012085
K19028,cgib:128012122
K19028,ptet:122328528
K19028,ptet:122328614
K19028,lroh:127154646
K19028,lroh:127155180
K19028,omc:131531828
K19028,omc:131532035
K19028,pprm:120462962
K19028,pprm:120479051
K19028,rkg:130079541
K19028,rkg:130102221
K19028,mamb:125259615
K19028,mamb:125279596
K19028,cide:127504844
K19028,cide:127505170
K19028,cide:127505422
K19028,masi:127419207
K19028,masi:127419667
K19028,tros:130545016
K19028,tros:130545565
K19028,tdw:130408771
K19028,tdw:130409130
K19028,manu:129430480
K19028,manu:129430718
K19028,ipu:108276060
K19028,ipu:108276267
K19028,ifu:128619128
K19028,ifu:128619828
K19028,phyp:113530321
K19028,phyp:113545685
K19028,smeo:124398814
K19028,smeo:124399240
K19028,tfd:113641675
K19028,tfd:113651829
K19028,tvc:132862431
K19028,tvc:132862794
K19028,amex:103045309
K19028,cmao:118822062
K19028,cmao:118823120
K19028,eee:113586892
K19028,char:105900165
K19028,char:105906846
K19028,tru:101066702
K19028,tru:101064901
K19028,tru:115249212
K19028,tru:115249219
K19028,tru:115249257
K19028,tfs:130529640
K19028,tfs:130530734
K19028,tng:GSTEN00013118G001
K19028,tng:GSTEN00023398G001
K19028,lco:104923870
K19028,ncc:104951631
K19028,ncc:104963780
K19028,ncc:104963798
K19028,tben:117483353
K19028,tben:117483522
K19028,cgob:115004811
K19028,cgob:115010551
K19028,cgob:115010803
K19028,pgeo:117441771
K19028,pgeo:117449603
K19028,gacu:117535212
K19028,gacu:117537379
K19028,ely:117257866
K19028,ely:117258538
K19028,efo:125891844
K19028,efo:125892287
K19028,plep:121946670
K19028,sluc:116043672
K19028,sluc:116060428
K19028,ecra:117947374
K19028,esp:116692740
K19028,pflv:114558657
K19028,pflv:114559094
K19028,gat:120829711
K19028,ppug:119222236
K19028,ppug:119223777
K19028,afb:129099240
K19028,afb:129100210
K19028,clum:117733114
K19028,clum:117734130
K19028,msam:119905024
K19028,msam:119905377
K19028,schu:122882526
K19028,cud:121517406
K19028,cud:121517434
K19028,alat:119022342
K19028,alat:119022471
K19028,mze:101476645
K19028,mze:101469149
K19028,onl:100700435
K19028,onl:100712280
K19028,oau:116311860
K19028,oau:116322004
K19028,ola:101165483
K19028,ola:101162989
K19028,oml:112140843
K19028,oml:112158943
K19028,xma:102225387
K19028,xma:102217219
K19028,xco:114140284
K19028,xco:114140364
K19028,xhe:116717526
K19028,xhe:116722326
K19028,pret:103467867
K19028,pret:103468054
K19028,pfor:103152491
K19028,pfor:103153466
K19028,plai:106940233
K19028,plai:106954611
K19028,pmei:106911944
K19028,pmei:106925019
K19028,gaf:122830924
K19028,gaf:122835012
K19028,pprl:129356246
K19028,pprl:129377017
K19028,pprl:129377083
K19028,cvg:107096765
K19028,cvg:107104783
K19028,ctul:119797517
K19028,ctul:119799464
K19028,gmu:124876066
K19028,gmu:124883183
K19028,nfu:107390463
K19028,kmr:108237626
K19028,kmr:108249714
K19028,alim:106531748
K19028,alim:106535231
K19028,nwh:119416695
K19028,nwh:119417553
K19028,aoce:111562408
K19028,aoce:111568886
K19028,aoce:111583550
K19028,mcep:125010933
K19028,mcep:124996922
K19028,csem:103384530
K19028,csem:103385177
K19028,pov:109643099
K19028,pov:109647516
K19028,ssen:122760657
K19028,ssen:122771319
K19028,ssen:122777853
K19028,hhip:117764218
K19028,hhip:117764219
K19028,hhip:117764354
K19028,hsp:118110904
K19028,hsp:118111585
K19028,lcf:108873287
K19028,lcf:108890964
K19028,sdu:111234961
K19028,sdu:111237633
K19028,slal:111644217
K19028,slal:111673370
K19028,xgl:120804228
K19028,xgl:120804243
K19028,hcq:109512923
K19028,hcq:109528324
K19028,sscv:125987937
K19028,sscv:125989200
K19028,sbia:133504616
K19028,sbia:133514221
K19028,pee:133401163
K19028,pee:133412473
K19028,ptao:133476394
K19028,ptao:133480301
K19028,bpec:110154001
K19028,bpec:110169980
K19028,malb:109965292
K19028,malb:109971015
K19028,bspl:114858368
K19028,bspl:114858809
K19028,sjo:128357000
K19028,sjo:128358018
K19028,sasa:106609077
K19028,sasa:106567104
K19028,sasa:100194719
K19028,stru:115165581
K19028,stru:115167925
K19028,stru:115198633
K19028,otw:112214479
K19028,otw:112216313
K19028,otw:112221771
K19028,omy:110492039
K19028,omy:110500318
K19028,omy:110532627
K19028,ogo:124014050
K19028,ogo:124032214
K19028,ogo:124046031
K19028,one:115102504
K19028,one:115132458
K19028,one:115133272
K19028,oki:109869383
K19028,oki:109908267
K19028,oki:109896835
K19028,oke:118360030
K19028,oke:118360710
K19028,oke:118373653
K19028,salp:111951663
K19028,salp:111966762
K19028,salp:111976624
K19028,snh:120049832
K19028,snh:120059150
K19028,snh:120061091
K19028,cclu:121537955
K19028,cclu:121545789
K19028,cclu:121571230
K19028,els:105013584
K19028,els:105030209
K19028,sfm:108918446
K19028,sfm:108939415
K19028,pki:111856997
K19028,aang:118207809
K19028,aang:118210739
K19028,loc:102694917
K19028,pspa:121305379
K19028,arut:117401677
K19028,psex:120543396
K19028,lcm:102352785
K19028,pmrn:116942350
K19028,lrj:133349488
K19028,spu:579456
K19028,lpic:129257392
K19028,aplc:110983041
K19028,ajc:117112286
K19028,rze:108379062
K19028,ecoe:129948873
K19028,clon:129608204
K19028,amer:121597640
K19028,aste:118511645
K19028,afun:125762437
K19028,amou:128301222
K19028,aali:118457868
K19028,cns:116340506
K19028,bcoo:119075331
K19028,baff:126921278
K19028,baff:126927114
K19028,baff:126927115
K19028,baff:126927116
K19028,baff:126927117
K19028,baff:126927119
K19028,baff:126927529
K19028,baff:126927530
K19028,baff:126927600
K19028,baff:126927601
K19028,baff:126927621
K19028,baff:126927874
K19028,baff:126928005
K19028,baff:126928223
K19028,baff:126928648
K19028,tpre:106649875
K19028,lbd:127284240
K19028,cglo:123269519
K19028,fas:105265662
K19028,dam:107037129
K19028,agif:122849811
K19028,vcan:122413122
K19028,ccin:107269318
K19028,dsm:124416422
K19028,npt:124214008
K19028,nfb:124174736
K19028,nlo:107217173
K19028,nvg:124296696
K19028,apln:108737256
K19028,ppyr:116178114
K19028,acoo:126835943
K19028,dvt:126910468
K19028,dci:103506102
K19028,mqu:128988568
K19028,mqu:128990321
K19028,foc:113215386
K19028,tpal:117650424
K19028,sgre:126334407
K19028,iel:124171919
K19028,dmk:116929954
K19028,dmk:123476000
K19028,hazt:108672729
K19028,eaf:111712707
K19028,lsm:121122767
K19028,lpol:106468230
K19028,hro:HELRODRAFT_189517
K19028,bgt:106054082
K19028,cvn:111107727
K19028,canu:128158127
K19028,pmax:117331328
K19028,mcaf:127732102
K19028,rphi:132732278
K19028,rphi:132733570
K19028,osn:115210842
K19028,smm:Smp_015710
K19028,ovi:T265_06695
K19028,nve:5514458
K19028,epa:110244567
K19028,aten:116295273
K19028,adf:107334313
K19028,amil:114958678
K19028,pdam:113672738
K19028,spis:111322344
K19028,spis:111340772
K19028,xen:124453236
K19028,hmg:100203886
K19028,tad:TRIADDRAFT_24566
K19028,kmx:KLMA_70303
K19029,hsa:5208
K19029,ptr:457687
K19029,pps:100985933
K19029,ggo:101134985
K19029,pon:100174086
K19029,nle:100585652
K19029,hmh:116457715
K19029,mcc:693509
K19029,mcf:101865223
K19029,mthb:126949260
K19029,mni:105484866
K19029,csab:103230179
K19029,caty:105576814
K19029,panu:101018261
K19029,tge:112629239
K19029,mleu:105529742
K19029,rro:104664186
K19029,rbb:108535132
K19029,tfn:117076400
K19029,pteh:111522717
K19029,cang:105508732
K19029,cjc:100389023
K19029,sbq:101046639
K19029,cimi:108302094
K19029,csyr:103266800
K19029,mmur:105869084
K19029,lcat:123627145
K19029,pcoq:105805871
K19029,oga:100964157
K19029,mmu:18640
K19029,mcal:110296782
K19029,mpah:110322593
K19029,rno:24640
K19029,mcoc:116098661
K19029,anu:117716074
K19029,mun:110550311
K19029,cge:100768313
K19029,maua:101842182
K19029,prob:127236328
K19029,pleu:114696967
K19029,morg:121446048
K19029,mfot:126505120
K19029,aamp:119827294
K19029,ngi:103725929
K19029,hgl:101722273
K19029,cpoc:100713857
K19029,ccan:109690745
K19029,dord:105986517
K19029,dsp:122109200
K19029,plop:125359314
K19029,ncar:124961597
K19029,mmma:107140598
K19029,ocu:100344174
K19029,opi:101528610
K19029,tup:102490108
K19029,gvr:103603180
K19029,cfa:480011
K19029,clud:112648308
K19029,vvp:112910988
K19029,vlg:121492900
K19029,npo:129505989
K19029,aml:100484471
K19029,umr:103657667
K19029,uah:113242604
K19029,uar:123785792
K19029,elk:111150996
K19029,llv:125085420
K19029,mpuf:101694036
K19029,mnp:132025567
K19029,mlk:131814307
K19029,nvs:122918738
K19029,oro:101380759
K19029,eju:114221877
K19029,zca:113932058
K19029,mlx:118014254
K19029,nsu:110573891
K19029,lww:102735350
K19029,fca:101089572
K19029,pyu:121022415
K19029,pcoo:112857838
K19029,pbg:122476191
K19029,lruf:124510064
K19029,ptg:102958148
K19029,ppad:109255494
K19029,puc:125925345
K19029,aju:106981793
K19029,hhv:120245588
K19029,bta:287019
K19029,bom:102269141
K19029,biu:109570439
K19029,bbub:102397767
K19029,bbis:104998834
K19029,chx:102178003
K19029,oas:101119324
K19029,btax:128061171
K19029,oda:120879930
K19029,ccad:122451869
K19029,mbez:129551723
K19029,ssc:100523270
K19029,cfr:102512261
K19029,cbai:105075421
K19029,cdk:105098606
K19029,vpc:102536627
K19029,bacu:103018643
K19029,lve:103084664
K19029,oor:101270493
K19029,dle:111184740
K19029,pcad:102975125
K19029,psiu:116740884
K19029,nasi:112403592
K19029,ecb:100051146
K19029,epz:103565611
K19029,eai:106823219
K19029,myb:102242434
K19029,myd:102772244
K19029,mmyo:118672843
K19029,mlf:102433477
K19029,mna:107538920
K19029,pkl:118721397
K19029,efus:103297472
K19029,hai:109374507
K19029,dro:112318296
K19029,shon:119001717
K19029,ajm:119056828
K19029,pdic:114511831
K19029,phas:123820559
K19029,mmf:118637816
K19029,rfq:117014356
K19029,ppam:129062327
K19029,pale:102885287
K19029,pgig:120617922
K19029,pvp:105308916
K19029,ray:107502222
K19029,mjv:108386644
K19029,tod:119233431
K19029,sara:101543596
K19029,lav:100660193
K19029,tmu:101341321
K19029,etf:101649569
K19029,dnm:101422806
K19029,mdo:100020159
K19029,gas:123243760
K19029,shr:116419097
K19029,afz:127562618
K19029,pcw:110219588
K19029,oaa:100092677
K19029,gga:419850
K19029,pcoc:116236876
K19029,mgp:100548674
K19029,cjo:107324777
K19029,tpai:128088070
K19029,lmut:125684146
K19029,nmel:110388372
K19029,apla:101803481
K19029,acyg:106041322
K19029,cata:118255399
K19029,aful:116498873
K19029,tgu:100220196
K19029,lsr:110473054
K19029,scan:103822399
K19029,pmoa:120497621
K19029,otc:121345531
K19029,pruf:121349745
K19029,gfr:102045261
K19029,fab:101817493
K19029,oma:130263695
K19029,phi:102106514
K19029,ccae:111939673
K19029,ccae:111946164
K19029,ccw:104692333
K19029,cbrc:103620344
K19029,etl:114063121
K19029,zab:102074016
K19029,achl:103811386
K19029,svg:106850978
K19029,mmea:130585007
K19029,hrt:120762920
K19029,fpg:101919058
K19029,fch:102051454
K19029,clv:102087295
K19029,egz:104134392
K19029,nni:104013113
K19029,pcri:104026659
K19029,plet:104622201
K19029,ehs:104504605
K19029,pcao:104040813
K19029,acun:113488839
K19029,tala:104356860
K19029,padl:103919781
K19029,afor:103893584
K19029,achc:115335113
K19029,hald:104312693
K19029,hle:104839015
K19029,agen:126052207
K19029,gcl:127026139
K19029,ccri:104159100
K19029,csti:104558842
K19029,cmac:104485044
K19029,mui:104536139
K19029,breg:104643792
K19029,fga:104072225
K19029,gste:104258322
K19029,ldi:104349979
K19029,mnb:103776515
K19029,oha:104336169
K19029,nnt:104402596
K19029,shab:115602414
K19029,dpub:104297270
K19029,pguu:104467122
K19029,acar:104520153
K19029,cpea:104388626
K19029,avit:104274992
K19029,cvf:104289281
K19029,rtd:128900176
K19029,cuca:104061859
K19029,teo:104382635
K19029,brhi:104495347
K19029,aam:106490988
K19029,arow:112971567
K19029,npd:112944640
K19029,tgt:104576773
K19029,dne:112990191
K19029,scam:104142324
K19029,asn:102371042
K19029,amj:102577018
K19029,cpoo:109317915
K19029,ggn:109295267
K19029,pss:102446560
K19029,cmy:102947837
K19029,ccay:125625225
K19029,dcc:119846321
K19029,cpic:101937870
K19029,tst:117875751
K19029,cabi:116832087
K19029,mrv:120404303
K19029,acs:100563872
K19029,asao:132773601
K19029,pvt:110070247
K19029,sund:121929472
K19029,pbi:103053219
K19029,pmur:107288374
K19029,ctig:120297455
K19029,tsr:106540489
K19029,pgut:117663855
K19029,ptex:113446139
K19029,nss:113418088
K19029,vko:123031429
K19029,pmua:114599334
K19029,praf:128416144
K19029,zvi:118088578
K19029,hcg:128324747
K19029,gja:107124356
K19029,stow:125433793
K19029,emc:129330059
K19029,xla:108708161
K19029,xtr:100170160
K19029,bbuf:120995065
K19029,bgar:122933392
K19029,muo:115481516
K19029,muo:115481517
K19029,gsh:117347271
K19029,dre:393983
K19029,dre:564852
K19029,srx:107711793
K19029,srx:107717963
K19029,srx:107728632
K19029,srx:107737054
K19029,sanh:107653233
K19029,sanh:107692797
K19029,sgh:107550132
K19029,sgh:107569430
K19029,sgh:107590165
K19029,ccar:109076570
K19029,ccar:109098481
K19029,caua:113041311
K19029,caua:113041313
K19029,caua:113065833
K19029,caua:113065837
K19029,caua:113110987
K19029,cgib:127944924
K19029,cgib:127968005
K19029,cgib:128012068
K19029,ptet:122332715
K19029,ptet:122354446
K19029,lroh:127154288
K19029,lroh:127172953
K19029,omc:131532384
K19029,omc:131549634
K19029,pprm:120463441
K19029,pprm:120480501
K19029,rkg:130069849
K19029,rkg:130075947
K19029,mamb:125256640
K19029,mamb:125259917
K19029,cide:127504794
K19029,cide:127522416
K19029,masi:127419633
K19029,masi:127426615
K19029,tros:130545218
K19029,tros:130571006
K19029,tdw:130409329
K19029,tdw:130410300
K19029,manu:129427662
K19029,manu:129430984
K19029,ipu:108255158
K19029,ipu:108276158
K19029,ifu:128619022
K19029,ifu:128624915
K19029,phyp:113530512
K19029,phyp:113539610
K19029,smeo:124398801
K19029,smeo:124402176
K19029,tfd:113655176
K19029,tfd:113661869
K19029,tvc:132838166
K19029,tvc:132862020
K19029,amex:103022351
K19029,amex:103022489
K19029,cmao:118799354
K19029,cmao:118822690
K19029,eee:113567829
K19029,eee:113582344
K19029,char:105900608
K19029,tru:101062492
K19029,tru:101079128
K19029,tru:115247022
K19029,tfs:130524940
K19029,tfs:130530355
K19029,tng:GSTEN00006196G001
K19029,tng:GSTEN00023654G001
K19029,lco:104922744
K19029,lco:104930683
K19029,ncc:104942084
K19029,ncc:104942567
K19029,tben:117479516
K19029,tben:117489948
K19029,cgob:115008632
K19029,cgob:115011099
K19029,pgeo:117446870
K19029,pgeo:117449518
K19029,gacu:117536215
K19029,gacu:117543035
K19029,ely:117256630
K19029,ely:117258854
K19029,efo:125886207
K19029,efo:125891358
K19029,plep:121946588
K19029,plep:121959718
K19029,sluc:116051503
K19029,sluc:116062150
K19029,ecra:117943824
K19029,ecra:117948289
K19029,esp:116688202
K19029,esp:116693141
K19029,pflv:114553987
K19029,pflv:114559018
K19029,gat:120829793
K19029,gat:120835690
K19029,ppug:119222228
K19029,ppug:119229669
K19029,afb:129099577
K19029,afb:129105292
K19029,clum:117730308
K19029,clum:117733382
K19029,msam:119885649
K19029,msam:119906031
K19029,schu:122862596
K19029,schu:122882860
K19029,cud:121507415
K19029,cud:121517380
K19029,alat:119020790
K19029,alat:119023621
K19029,mze:101464388
K19029,mze:101469457
K19029,onl:106098861
K19029,onl:100703776
K19029,oau:116320283
K19029,oau:116310926
K19029,ola:101163251
K19029,ola:101164225
K19029,oml:112140316
K19029,oml:112144634
K19029,oml:112158773
K19029,xma:102220526
K19029,xma:102217518
K19029,xco:114135753
K19029,xco:114145473
K19029,xhe:116710689
K19029,xhe:116728192
K19029,pret:103464749
K19029,pret:103467640
K19029,pfor:103144043
K19029,pfor:103134638
K19029,plai:106940081
K19029,plai:106956134
K19029,pmei:106914719
K19029,pmei:106918444
K19029,gaf:122834232
K19029,gaf:122838554
K19029,pprl:129370311
K19029,pprl:129372832
K19029,cvg:107085138
K19029,cvg:107094835
K19029,ctul:119782042
K19029,ctul:119787378
K19029,gmu:124857231
K19029,gmu:124870056
K19029,nfu:107384999
K19029,nfu:107391085
K19029,kmr:108231629
K19029,kmr:108232124
K19029,alim:106518328
K19029,alim:106527996
K19029,nwh:119412327
K19029,nwh:119417531
K19029,aoce:111565008
K19029,aoce:111586478
K19029,mcep:125020448
K19029,mcep:125007345
K19029,csem:103385249
K19029,csem:103386578
K19029,pov:109635149
K19029,pov:109635547
K19029,ssen:122768266
K19029,ssen:122777209
K19029,hhip:117761099
K19029,hhip:117764802
K19029,hsp:118102676
K19029,hsp:118111488
K19029,lcf:108900238
K19029,lcf:108888066
K19029,sdu:111217318
K19029,sdu:111233539
K19029,slal:111652080
K19029,slal:111655015
K19029,xgl:120783197
K19029,xgl:120803868
K19029,hcq:109507229
K19029,hcq:109528338
K19029,sscv:125977540
K19029,sscv:125987709
K19029,sbia:133507149
K19029,sbia:133513192
K19029,pee:133408341
K19029,pee:133409583
K19029,ptao:133483099
K19029,ptao:133488152
K19029,bpec:110154605
K19029,bpec:110164582
K19029,malb:109955010
K19029,malb:109966042
K19029,bspl:114855296
K19029,bspl:114859116
K19029,sjo:128355331
K19029,sjo:128356892
K19029,sasa:106566908
K19029,sasa:106572354
K19029,sasa:106582998
K19029,sasa:100380455
K19029,stru:115150734
K19029,stru:115165823
K19029,stru:115168150
K19029,stru:115207701
K19029,otw:112216118
K19029,otw:112218684
K19029,otw:112221976
K19029,otw:112254464
K19029,omy:110492197
K19029,omy:110494457
K19029,omy:110527992
K19029,omy:110532413
K19029,ogo:124003661
K19029,ogo:124031395
K19029,ogo:124032064
K19029,ogo:124045859
K19029,one:115101893
K19029,one:115132281
K19029,one:115138634
K19029,one:115143282
K19029,oki:109869423
K19029,oki:109891037
K19029,oki:109896741
K19029,oki:109908105
K19029,oke:118359823
K19029,oke:118360907
K19029,oke:118400195
K19029,oke:118388466
K19029,salp:111966576
K19029,salp:111967882
K19029,salp:111969975
K19029,salp:112069751
K19029,snh:120024698
K19029,snh:120059187
K19029,snh:120061196
K19029,snh:120065119
K19029,cclu:121545606
K19029,cclu:121575970
K19029,cclu:121538466
K19029,els:105017284
K19029,els:105022758
K19029,sfm:108918532
K19029,sfm:108939355
K19029,pki:111837107
K19029,pki:111858613
K19029,aang:118208593
K19029,aang:118211758
K19029,loc:102691867
K19029,pspa:121299940
K19029,pspa:121304698
K19029,arut:117430590
K19029,arut:117396798
K19029,psex:120526193
K19029,lcm:102361302
K19029,cmk:103182513
K19029,rtp:109927162
K19029,cpla:122563165
K19029,hoc:132828172
K19029,leri:129708958
K19029,dme:Dmel_CG3400
K19029,der:6550348
K19029,dse:6614996
K19029,dsi:Dsimw501_GD28450
K19029,dya:Dyak_GE15846
K19029,dan:6502906
K19029,dsr:110180146
K19029,dpo:4815678
K19029,dmn:108156634
K19029,dwi:6649209
K19029,dgr:6569378
K19029,dmo:Dmoj_GI16091
K19029,daz:108619007
K19029,dnv:108657082
K19029,dhe:111604064
K19029,dvi:6634676
K19029,ccat:101453010
K19029,bod:106621528
K19029,bdr:105222198
K19029,rze:108363172
K19029,tda:119665734
K19029,tda:119665738
K19029,mde:101893622
K19029,scac:106090614
K19029,lcq:111679492
K19029,lsq:119607871
K19029,gfs:119644413
K19029,ecoe:129953785
K19029,clon:129611521
K19029,his:119654767
K19029,aga:1280661
K19029,acoz:120950996
K19029,acoz:120954763
K19029,aara:120900076
K19029,aste:118503887
K19029,afun:125768371
K19029,amou:128303588
K19029,aag:5577280
K19029,aalb:109403338
K19029,cqu:CpipJ_CPIJ004664
K19029,cpii:120415175
K19029,cns:116350100
K19029,bcoo:119082648
K19029,ame:409574
K19029,acer:107995926
K19029,alab:122717873
K19029,adr:102678086
K19029,aflr:100863166
K19029,bim:100749754
K19029,bbif:117211373
K19029,bvk:117231306
K19029,bvan:117156642
K19029,bter:100651694
K19029,baff:126917632
K19029,bpyo:122572892
K19029,bpas:132907316
K19029,fvi:122535075
K19029,ccal:108624348
K19029,obb:114879235
K19029,mgen:117225328
K19029,nmea:116434753
K19029,cgig:122397504
K19029,soc:105193572
K19029,mpha:105829694
K19029,aec:105152837
K19029,pbar:105424510
K19029,vem:105566968
K19029,hst:105187412
K19029,dqu:106747626
K19029,cfo:105256956
K19029,fex:115233202
K19029,lhu:105679372
K19029,pgc:109860563
K19029,obo:105279488
K19029,pcf:106785925
K19029,pfuc:122522173
K19029,vps:122626969
K19029,vcrb:124428340
K19029,nvi:100121543
K19029,csol:105364524
K19029,tpre:106653256
K19029,lht:122497801
K19029,lbd:127291454
K19029,mdl:103577540
K19029,cglo:123267246
K19029,fas:105264939
K19029,dam:107040839
K19029,agif:122853317
K19029,cins:118065035
K19029,cins:118071788
K19029,vcan:122406707
K19029,ccin:107274119
K19029,dsm:124404590
K19029,npt:124211983
K19029,nfb:124176769
K19029,nlo:107225467
K19029,nvg:124298305
K19029,tca:657985
K19029,dpa:109542046
K19029,soy:115877863
K19029,soy:115888284
K19029,agrg:126741975
K19029,atd:109601403
K19029,cset:123312766
K19029,cset:123317203
K19029,agb:108905020
K19029,ldc:111508590
K19029,ldc:111512395
K19029,nvl:108559003
K19029,apln:112906397
K19029,apln:108733607
K19029,ppyr:116175582
K19029,otu:111414189
K19029,bmor:101738115
K19029,bman:114247229
K19029,msex:115446543
K19029,dpl:KGM_200840
K19029,bany:112057904
K19029,mju:123872703
K19029,niq:126774051
K19029,vcd:124534106
K19029,pmac:106719330
K19029,ppot:106108903
K19029,pxu:106119651
K19029,prap:110997135
K19029,pbx:123709336
K19029,pnap:125048695
K19029,zce:119838647
K19029,ccrc:123696376
K19029,lsin:126979536
K19029,haw:110382547
K19029,hze:124637409
K19029,tnl:113501737
K19029,sliu:111364997
K19029,ofu:114364596
K19029,pgw:126372146
K19029,cfel:113385478
K19029,cfel:113385479
K19029,ccrn:123295413
K19029,ccrn:123301582
K19029,acoo:126838910
K19029,dvt:126895706
K19029,btab:109043543
K19029,dci:113466759
K19029,dci:103511476
K19029,clec:106672071
K19029,hhal:106679369
K19029,hhal:106686718
K19029,nlu:120348918
K19029,hvi:124362574
K19029,hvi:124365775
K19029,mqu:129002123
K19029,phu:Phum_PHUM258260
K19029,foc:113207136
K19029,tpal:117645667
K19029,zne:110838639
K19029,csec:111861926
K19029,sgre:126353945
K19029,iel:124158676
K19029,dpx:DAPPUDRAFT_306543
K19029,dpx:DAPPUDRAFT_304281
K19029,dmk:116915632
K19029,dmk:116929952
K19029,dpz:124314693
K19029,dpz:124348935
K19029,pvm:113815967
K19029,pvm:113825148
K19029,pja:122247316
K19029,pja:122248106
K19029,pchn:125039877
K19029,pchn:125047730
K19029,pmoo:119596327
K19029,pmoo:119597656
K19029,hame:121853608
K19029,hame:121868123
K19029,pcla:123761409
K19029,pcla:123766786
K19029,cqd:128704311
K19029,cqd:128704889
K19029,ptru:123503296
K19029,ptru:123519613
K19029,esn:126980280
K19029,esn:127003196
K19029,hazt:108671187
K19029,hazt:108673076
K19029,eaf:111698869
K19029,eaf:111715669
K19029,lsm:121125773
K19029,lsm:121125940
K19029,tcf:131877224
K19029,tcf:131886026
K19029,tcf:131887979
K19029,tcf:131889256
K19029,ppoi:119096719
K19029,dsv:119430932
K19029,rsan:119406955
K19029,rmp:119163448
K19029,vde:111253667
K19029,vja:111263018
K19029,dfr:124489893
K19029,udv:129222851
K19029,udv:129233644
K19029,udv:129234002
K19029,sdm:118181608
K19029,sdm:118191818
K19029,lpol:106474768
K19029,loa:LOAG_17984
K19029,aten:116287911
K19029,hmg:100203885
K19029,mis:MICPUN_85644
K19029,sce:YJL155C
K19029,seub:DI49_2872
K19029,spao:SPAR_J00590
K19029,ago:AGOS_AEL106W
K19029,erc:Ecym_5179
K19029,kla:KLLA0_B07513g
K19029,kmx:KLMA_50258
K19029,lth:KLTH0F05126g
K19029,vpo:Kpol_2001p19
K19029,zro:ZYRO0G18216g
K19029,cgr:CAGL0I06094g
K19029,ncs:NCAS_0I02770
K19029,ndi:NDAI_0B00140
K19029,tpf:TPHA_0A02860
K19029,tbl:TBLA_0A06260
K19029,tgb:HG536_0B03590
K19029,tdl:TDEL_0C03610
K19029,kaf:KAFR_0F01850
K19029,kng:KNAG_0C01120
K19029,kng:KNAG_0C02510
K19029,zmk:HG535_0B04780
K19029,ppa:PAS_chr2-1_0110
K19029,dha:DEHA2A11374g
K19029,pic:PICST_68318
K19029,pgu:PGUG_01944
K19029,spaa:SPAPADRAFT_59268
K19029,lel:PVL30_002601
K19029,cal:CAALFM_CR08550WA
K19029,ctp:CTRG_03101
K19029,cot:CORT_0D05850
K19029,cdu:CD36_34140
K19029,cten:CANTEDRAFT_132598
K19029,yli:YALI0E17633g
K19029,clu:CLUG_02842
K19029,clus:A9F13_26g00572
K19029,caur:CJI96_0001550
K19029,slb:AWJ20_3793
K19029,pkz:C5L36_0A02200
K19029,bnn:FOA43_000331
K19029,bbrx:BRETT_000386
K19029,opa:HPODL_00465
K19029,slud:SCDLUD_002595
K19029,ncr:NCU09347
K19029,nte:NEUTE1DRAFT83096
K19029,smp:SMAC_08713
K19029,pan:PODANSg501
K19029,ttt:THITE_2124808
K19029,mtm:MYCTH_71484
K19029,cthr:CTHT_0000660
K19029,mgr:MGG_06524
K19029,ppei:PpBr36_06122
K19029,tmn:UCRPA7_4194
K19029,ssck:SPSK_09201
K19029,fgr:FGSG_04343
K19029,fpu:FPSE_12076
K19029,fpoa:FPOAC1_006810
K19029,fvn:FVRRES_07433
K19029,fvr:FVEG_11318
K19029,fox:FOXG_13893
K19029,nhe:NECHADRAFT_71309
K19029,ffc:NCS54_01060700
K19029,fkr:NCS57_01054400
K19029,fmu:J7337_011813
K19029,tre:TRIREDRAFT_110491
K19029,trr:M419DRAFT_132788
K19029,maw:MAC_01850
K19029,maj:MAA_05345
K19029,pchm:VFPPC_15660
K19029,cmt:CCM_06790
K19029,amus:LMH87_011915
K19029,plj:VFPFJ_04945
K19029,ptkz:JDV02_002635
K19029,val:VDBG_04016
K19029,vda:VDAG_01248
K19029,cfj:CFIO01_00692
K19029,clup:CLUP02_00642
K19029,chig:CH63R_12610
K19029,sapo:SAPIO_CDS7838
K19029,pfy:PFICI_09290
K19029,ssl:SS1G_10745
K19029,bfu:BCIN_04g05150
K19029,mbe:MBM_02620
K19029,psco:LY89DRAFT_591122
K19029,glz:GLAREA_03574
K19029,afm:AFUA_7G05800
K19029,act:ACLA_007490
